id,from_id,to_id,type,from_label,from_entity,from_modified,to_label,to_entity,to_modified
141,74389,37810,treat,MED,银箔,0,BEC,诸邪,0
142,74389,57467,treat,MED,银箔,0,DIS,胎热横闷,0
143,74389,57426,treat,MED,银箔,0,DIS,胎动欲堕,0
144,62942,57467,treat,FOO,葱白,0,DIS,胎热横闷,0
145,62598,57467,treat,FOO,糯米,0,DIS,胎热横闷,0
146,72909,57426,treat,MED,苎根,0,DIS,胎动欲堕,0
147,72726,74878,oname,MED,自然铜,0,MED,髓铅,0
148,72726,113677,treat,MED,自然铜,0,SYM,散血定痛,0
149,72726,120182,treat,MED,自然铜,0,SYM,续筋接骨,0
150,74375,74378,oname,MED,铜绿,0,MED,铜青,0
151,74375,107312,treat,MED,铜绿,0,SYM,吐风痰,0
152,74375,52372,treat,MED,铜绿,0,DIS,恶疮,0
153,74375,55012,treat,MED,铜绿,0,DIS,疳疮,0
154,74375,60017,treat,MED,铜绿,0,DIS,风弦烂眼,0
155,74375,115700,treat,MED,铜绿,0,SYM,泪出,0
156,74375,114563,treat,MED,铜绿,0,SYM,杀虫,0
157,74375,76344,related,MED,铜绿,0,MER,足厥阴,0
158,74375,75788,related,MED,铜绿,0,MER,少阳经,0
159,70562,59033,treat,MED,滑石,0,DIS,走马疳,0
160,69569,59033,treat,MED,杏仁,0,DIS,走马疳,0
161,69663,49695,treat,MED,枯矾,0,DIS,口鼻疮,0
162,74360,75346,oname,MED,铅,0,MED,黑锡,0
163,74360,15850,cause,MED,铅,0,BEC,北方癸水之气,0
164,74360,41262,cause,MED,铅,0,BEC,阴极之精,0
165,74360,133244,inandex,MED,铅,0,VIS,肾,0
166,74360,46451,treat,MED,铅,0,CON,阴,0
167,62969,49531,treat,FOO,蔗汁,0,DIS,反胃哕逆,0
168,61625,49531,treat,FOO,梨汁,0,DIS,反胃哕逆,0
169,74367,74363,oname,MED,铅霜,0,MED,铅白霜,0
170,74367,98795,treat,MED,铅霜,0,SIG,痰,0
171,74367,116753,treat,MED,铅霜,0,SYM,热,0
172,74367,112703,treat,MED,铅霜,0,SYM,惊,0
173,74367,97208,treat,MED,铅霜,0,SIG,泻,0
174,41425,132999,cause,BEC,阴火冲逆,0,VIS,真阳,0
175,74367,2768,treat,MED,铅霜,0,BDP,上焦,0
176,74364,72278,oname,MED,铅粉,0,MED,粉锡,0
177,74364,72659,oname,MED,铅粉,0,MED,胡粉,0
178,74364,70168,oname,MED,铅粉,0,MED,水粉,0
179,74364,132542,treat,MED,铅粉,0,VIS,心,0
180,74364,55303,treat,MED,铅粉,0,DIS,症,0
181,74364,123808,treat,MED,铅粉,0,SYM,虫,0
182,74364,55552,treat,MED,铅粉,0,DIS,痢,0
183,74364,54863,treat,MED,铅粉,0,DIS,疮,0
184,74364,96934,treat,MED,铅粉,0,SIG,汗,0
185,74598,74364,treat,MED,雌黄,0,MED,铅粉,0
186,75202,50808,treat,MED,黄丹,0,DIS,妇,0
187,63716,50808,treat,FOO,黍米淋汁,0,DIS,妇,0
188,71923,110812,treat,MED,盐,0,SYM,小儿腹胀,0
189,71923,100677,treat,MED,盐,0,SIG,腹皮青色,0
190,74416,49781,treat,MED,镇坠之品,0,DIS,吐病,0
191,83262,49781,treat,PRE,补阴之剂,0,DIS,吐病,0
192,28045,49781,cause,BEC,火气上浮,0,DIS,吐病,0
193,41709,49781,cause,BEC,阴阳将离,0,DIS,吐病,0
194,75202,74361,oname,MED,黄丹,0,MED,铅丹,0
195,75202,72104,comp,MED,黄丹,0,MED,砒,0
196,75202,72134,comp,MED,黄丹,0,MED,硫,0
197,75202,72083,comp,MED,黄丹,0,MED,矾,0
198,75202,133659,mapped_part,MED,黄丹,0,VIS,血分,0
199,75202,30334,treat,MED,黄丹,0,BEC,痰,0
200,75202,112455,treat,MED,黄丹,0,SYM,怯,0
201,75202,59961,treat,MED,黄丹,0,DIS,颠狂,0
202,75202,92739,treat,MED,黄丹,0,SIG,吐逆,0
203,75202,31544,treat,MED,黄丹,0,BEC,积,0
204,75202,36374,treat,MED,黄丹,0,BEC,虫,0
205,75202,55015,treat,MED,黄丹,0,DIS,疳疾,0
206,75202,47179,treat,MED,黄丹,0,DIS,下痢,0
207,75202,28578,treat,MED,黄丹,0,BEC,热,0
208,75202,23869,treat,MED,黄丹,0,BEC,毒,0
209,75202,52376,treat,MED,黄丹,0,DIS,恶疮肿毒,0
210,75202,50301,treat,MED,黄丹,0,DIS,外科,0
211,74966,56152,treat,MED,鲤鱼胆汁,0,DIS,眼生珠管,0
212,63029,55794,treat,FOO,蜜水,0,DIS,瘅疟,0
213,75202,64705,from,MED,黄丹,0,LIT,卷一\金部,0
214,68765,70643,oname,MED,密陀僧,0,MED,炉底,0
215,68765,74220,treat,MED,密陀僧,0,MED,野狼毒,0
216,68765,47920,treat,MED,密陀僧,0,DIS,五痔,0
217,68765,60360,treat,MED,密陀僧,0,DIS,骨疽,0
218,68765,60575,treat,MED,密陀僧,0,DIS,鼻 内生疮,0
219,68765,112763,treat,MED,密陀僧,0,SYM,惊气失音,0
220,21556,112763,perf,BEC,惊气入心络,0,SYM,惊气失音,0
221,73568,126199,treat,MED,蛇床子,0,SYM,阴汗湿痒,0
222,68765,55503,treat,MED,密陀僧,0,DIS,痘瘢,0
223,68765,110763,treat,MED,密陀僧,0,SYM,小儿初生遍身如鱼脬，又如水晶，破则成水流渗又生者,0
224,82734,110763,treat,PRE,苏合香丸,0,SYM,小儿初生遍身如鱼脬，又如水晶，破则成水流渗又生者,0
225,74347,74348,oname,MED,铁落,0,MED,铁蛾,0
226,74347,72152,treat,MED,铁落,0,MED,磁锻石炭,0
227,74347,71880,treat,MED,铁落,0,MED,皂荚,0
228,74347,67239,treat,MED,铁落,0,MED,乳香,0
229,74347,69549,treat,MED,铁落,0,MED,朴硝,0
230,74347,72090,treat,MED,铁落,0,MED,砂,0
231,74347,71924,treat,MED,铁落,0,MED,盐卤,0
232,74347,62138,treat,MED,铁落,0,FOO,猪犬脂,0
233,74347,62873,treat,MED,铁落,0,FOO,荔枝,0
234,67738,103532,treat,MED,制石亭脂,0,SYM,下气,0
235,67738,40668,treat,MED,制石亭脂,0,BEC,阳气太盛,0
236,67738,117768,treat,MED,制石亭脂,0,SYM,病狂,0
237,67738,108084,treat,MED,制石亭脂,0,SYM,善怒,0
238,67738,55930,treat,MED,制石亭脂,0,DIS,癫痫,0
239,67738,54890,treat,MED,制石亭脂,0,DIS,疮毒,0
240,67738,51352,treat,MED,制石亭脂,0,DIS,小儿丹毒,0
241,71115,51352,treat,MED,猪脂,0,DIS,小儿丹毒,0
242,74311,60527,treat,MED,针砂,0,DIS,黄胆,0
243,74311,56321,treat,MED,针砂,0,DIS,积聚,0
244,74311,121082,treat,MED,针砂,0,SYM,肿满,0
245,74311,133094,treat,MED,针砂,0,VIS,肝气,0
246,74311,55860,treat,MED,针砂,0,DIS,瘿,0
247,74353,58408,treat,MED,铁锈,0,DIS,蜘蛛等伤,0
248,74353,54173,treat,MED,铁锈,0,DIS,漆疮,0
249,74349,74353,oname,MED,铁衣,0,MED,铁锈,0
250,74341,58750,treat,MED,铁浆,0,DIS,诸毒入腹,0
251,74341,106726,treat,MED,铁浆,0,SYM,发狂,0
252,74341,116670,treat,MED,铁浆,0,SYM,烦热,0
253,74341,58321,treat,MED,铁浆,0,DIS,蛇犬啮伤,0
254,74341,75863,related,MED,铁浆,0,MER,心经,0
255,74335,58309,treat,MED,铁刀刃,0,DIS,蛇咬,0
256,74358,56369,treat,MED,铁锯,0,DIS,竹木入喉,0
257,74339,59796,treat,MED,铁斧,0,DIS,难产,0
258,81399,59796,treat,PRE,烧赤淬酒,0,DIS,难产,0
259,74351,110212,treat,MED,铁钥匙,0,SYM,妇人血噤失音,0
260,61358,110212,treat,FOO,尿,0,SYM,妇人血噤失音,0
261,67292,70307,from,MED,云母,0,MED,泽泻,0
262,67292,71586,from,MED,云母,0,MED,甲,0
263,67292,72087,from,MED,云母,0,MED,矾石,0
264,67292,60743,from,MED,云母,0,FOO,东流水,0
265,67292,62376,from,MED,云母,0,FOO,百草上露,0
266,67292,62846,from,MED,云母,0,FOO,茅屋溜水,0
267,67292,69223,from,MED,云母,0,MED,徐长卿,0
268,67292,70203,from,MED,云母,0,MED,汞,0
269,67292,67148,from,MED,云母,0,MED,丹砂,0
270,67292,75946,perf,MED,云母,0,MER,手太阴经,0
271,67292,14333,perf,MED,云母,0,BEC,入阴逐邪达表,0
272,67292,14312,perf,MED,云母,0,BEC,入肠除垢止痢,0
273,67292,17656,perf,MED,云母,0,BEC,坚肌续绝,0
274,73603,75393,comp,MED,蜀漆,0,MED,龙骨,0
275,73603,129362,treat,MED,蜀漆,0,SYN,牝疟多寒,0
276,75393,129362,treat,MED,龙骨,0,SYN,牝疟多寒,0
277,82600,55376,treat,PRE,膏,0,DIS,痈肿,0
278,71711,76548,perf,MED,白石英,0,MER,阳明经,0
279,59774,72318,treat,DIS,除风湿痿痹,0,MED,紫石英,0
280,110478,72318,treat,SYM,寒气咳逆,0,MED,紫石英,0
281,57093,72318,treat,DIS,肺痈,0,MED,紫石英,0
282,74424,72318,comp,MED,长石,0,MED,紫石英,0
283,72318,69299,treat,MED,紫石英,0,MED,扁青,0
284,72318,74468,treat,MED,紫石英,0,MED,附子,0
285,72318,75138,treat,MED,紫石英,0,MED,麦句姜,0
286,72318,75976,belongto,MED,紫石英,0,MER,手少阴,0
287,72318,36620,treat,MED,紫石英,0,BEC,血分,0
288,72318,133055,treat,MED,紫石英,0,VIS,肝,0
289,72318,5336,treat,MED,紫石英,0,BDP,子宫,0
290,72318,42261,treat,MED,紫石英,0,BEC,风寒,0
291,73062,52173,treat,MED,茯苓,0,DIS,心中结气,0
292,67372,52173,treat,MED,人参,0,DIS,心中结气,0
293,68580,59822,treat,MED,天雄,0,DIS,霍乱,0
294,73258,59822,treat,MED,菖蒲,0,DIS,霍乱,0
295,36910,72318,treat,BEC,血热,0,MED,紫石英,0
296,73514,60136,treat,MED,虎掌,0,DIS,风痰,0
297,73590,49786,treat,MED,蛤粉,0,DIS,吐血,0
298,69194,132629,treat,MED,当归,0,VIS,心血,0
299,67141,132629,treat,MED,丹参,0,VIS,心血,0
300,69642,132585,treat,MED,枣仁,0,VIS,心气,0
301,63601,50993,treat,FOO,鸡子白,0,DIS,妊妇胎动,0
302,77586,52965,treat,PRE,六一散,0,DIS,暑气内伏,0
303,79674,53389,treat,PRE,托裹散,0,DIS,毒瓦斯攻心,0
304,71348,133330,treat,MED,生地,0,VIS,肾阴,0
305,69596,133330,treat,MED,杞子,0,VIS,肾阴,0
306,62130,59270,treat,FOO,猪心,0,DIS,遗浊,0
307,56249,111364,perf,DIS,离魂,0,SYM,幻觉本形作两人，并行并卧，不辨真假者,0
308,50654,119796,perf,DIS,头疮,0,SYM,筋骨拘挛,0
309,114563,58225,treat,SYM,杀虫,0,DIS,虫,0
310,71375,10433,mapped_part,MED,生姜自然汁,0,BDP,面皮,0
311,61732,51426,treat,FOO,沙糖,0,DIS,小儿吃泥,0
312,5800,4450,treat,BDP,左目,0,BDP,右耳,0
313,4448,5803,treat,BDP,右目,0,BDP,左耳,0
314,74386,114563,treat,MED,银朱,0,SYM,杀虫,0
315,116579,74386,cause,SYM,烂龈,0,MED,银朱,0
316,113425,74386,cause,SYM,挛筋,0,MED,银朱,0
317,73119,47551,treat,MED,荆芥穗末,0,DIS,中风舌强,0
318,61253,103008,treat,FOO,头生乳汁,0,SIG,鼻准赤色,0
319,71767,56214,treat,MED,白芷末,0,DIS,破伤风,0
320,74692,60286,treat,MED,青黛末,0,DIS,饮食毒,0
321,72343,55455,treat,MED,紫草末,0,DIS,痘疔,0
322,62751,55455,treat,FOO,胭脂汁,0,DIS,痘疔,0
323,73698,54699,treat,MED,蟾酥,0,DIS,疔疮恶毒,0
324,62931,54699,treat,FOO,葱,0,DIS,疔疮恶毒,0
325,63026,54699,treat,FOO,蜜,0,DIS,疔疮恶毒,0
326,72435,48672,treat,MED,细辛,0,DIS,偏头风痛,0
327,52344,110053,perf,DIS,怪症,0,SYM,如有虫走于皮内,0
328,52344,124296,perf,DIS,怪症,0,SYM,觉声如小儿啼,0
329,31780,52344,cause,BEC,筋肉所化,0,DIS,怪症,0
330,74603,52344,treat,MED,雷丸,0,DIS,怪症,0
331,62157,50512,treat,FOO,猪胆,0,DIS,天蛇疔毒,0
332,68779,72050,oname,MED,寒水石,0,MED,石膏,0
333,72424,72050,oname,MED,细理石,0,MED,石膏,0
334,63598,72050,treat,FOO,鸡子,0,MED,石膏,0
335,74333,72050,treat,MED,铁,0,MED,石膏,0
336,73245,72050,treat,MED,莽草,0,MED,石膏,0
337,69030,72050,treat,MED,巴豆,0,MED,石膏,0
338,72050,76473,related,MED,石膏,0,MER,足阳明,0
339,72050,75935,related,MED,石膏,0,MER,手太阴,0
340,68645,54384,treat,MED,姜,0,DIS,热盛喘嗽,0
341,73627,54384,treat,MED,蜜,0,DIS,热盛喘嗽,0
342,69827,54020,treat,MED,桂枝,0,DIS,温疟,0
343,73111,34213,treat,MED,荆芥,0,BEC,胃火,0
344,72886,47324,treat,MED,苍术,0,DIS,中,0
345,67896,101708,treat,MED,半夏,0,SIG,达阴降逆,0
346,68978,60184,treat,MED,川芎,0,DIS,风邪眼寒,0
347,70749,60184,treat,MED,炙甘草,0,DIS,风邪眼寒,0
348,73319,60184,treat,MED,葱白,0,DIS,风邪眼寒,0
349,62858,60184,treat,FOO,茶汤,0,DIS,风邪眼寒,0
350,71012,127720,treat,MED,牡蛎粉,0,SYM,鼻衄,0
351,71012,109728,treat,MED,牡蛎粉,0,SYM,头痛,0
352,61474,127720,treat,FOO,新汲水,0,SYM,鼻衄,0
353,61474,109728,treat,FOO,新汲水,0,SYM,头痛,0
354,73342,39520,treat,MED,蒌仁,0,BEC,郁结之热,0
355,69673,39520,treat,MED,枳壳,0,BEC,郁结之热,0
356,74079,39520,treat,MED,郁李仁,0,BEC,郁结之热,0
357,75172,35605,treat,MED,麻黄,0,BEC,至阴之火,0
358,67672,72785,comp,MED,凝水石,0,MED,芒硝,0
359,71449,74691,comp,MED,生甘草,0,MED,青黛,0
360,74691,54502,treat,MED,青黛,0,DIS,狂热诸症,0
361,67672,54502,treat,MED,凝水石,0,DIS,狂热诸症,0
362,72785,54502,treat,MED,芒硝,0,DIS,狂热诸症,0
363,48391,29202,cause,DIS,伤寒时疫,0,BEC,热邪溢于阳明经,0
364,71473,39066,treat,MED,生石膏,0,BEC,邪气,0
365,39066,8309,mapped_part,BEC,邪气,0,BDP,肌肤,0
366,72831,35737,BEC,MED,芩、连,0,BEC,苦燥而降,0
367,35737,28324,cause,BEC,苦燥而降,0,BEC,火邪内结,0
368,76213,15171,cause,MER,胃经之气,0,BEC,凉则行,0
369,76213,28715,cause,MER,胃经之气,0,BEC,热则滞,0
370,24115,18693,cause,BEC,气为热所滞,0,BEC,失升降之令,0
371,18693,102605,perf,BEC,失升降之令,0,SIG,食不化,0
372,28984,15921,cause,BEC,热火入于胃府,0,BEC,升之火气益烈,0
373,29947,15921,cause,BEC,疏之结不可解,0,BEC,升之火气益烈,0
374,62940,50959,treat,FOO,葱汤,0,DIS,妇人转脬,0
375,38316,50959,cause,BEC,过忍小便,0,DIS,妇人转脬,0
376,73502,48200,treat,MED,藿香,0,DIS,伏暑吐泻,0
377,67010,48200,treat,MED,丁香,0,DIS,伏暑吐泻,0
378,69661,102210,treat,MED,枯白矾,0,SIG,阴汗,0
379,69661,57658,treat,MED,枯白矾,0,DIS,脚指缝烂,0
380,63103,51313,treat,FOO,车前汁,0,DIS,小便不通,0
381,63103,8865,mapped_part,FOO,车前汁,0,BDP,脐,0
382,73898,76485,belongto,MED,赤石脂,0,MER,足阳明经,0
383,73898,97381,treat,MED,赤石脂,0,SIG,浓肠胃,0
384,73898,126299,treat,MED,赤石脂,0,SYM,除水湿,0
385,73898,95854,treat,MED,赤石脂,0,SIG,收脱肛,0
386,73898,96604,treat,MED,赤石脂,0,SIG,止崩带,0
387,73898,89914,treat,MED,赤石脂,0,SIG,下胞胎,0
388,27861,102134,cause,BEC,火以生土,0,SIG,长肌肉,0
389,69059,83739,comp,MED,干姜,0,PRE,醋糊丸,0
390,72656,83739,comp,MED,胡椒,0,PRE,醋糊丸,0
391,83739,50441,treat,PRE,醋糊丸,0,DIS,大肠寒滑,0
392,83739,94628,treat,PRE,醋糊丸,0,SIG,小便精出,0
393,62568,47703,treat,FOO,粳米,0,DIS,久痢脓血,0
394,73898,47703,treat,MED,赤石脂,0,DIS,久痢脓血,0
395,73898,2863,mapped_part,MED,赤石脂,0,BDP,下焦,0
396,72120,56542,treat,MED,破故纸,0,DIS,经水过多,0
397,71011,94491,treat,MED,牡蛎,0,SIG,小便不禁,0
398,62387,82342,comp,FOO,盐,0,PRE,糊丸,0
399,82342,94491,treat,PRE,糊丸,0,SIG,小便不禁,0
400,70645,56084,treat,MED,炉甘石,0,DIS,目疾,0
401,70389,70645,comp,MED,海螵蛸,0,MED,炉甘石,0
402,72139,70645,comp,MED,硼砂,0,MED,炉甘石,0
403,62750,120331,treat,FOO,胭脂,0,SYM,耳出汁,0
404,75117,120331,treat,MED,麝香,0,SYM,耳出汁,0
405,67353,116963,treat,MED,井泉石,0,SYM,热结,0
406,67353,116813,treat,MED,井泉石,0,SYM,热嗽,0
407,67353,116932,treat,MED,井泉石,0,SYM,热疳,0
408,67353,116961,treat,MED,井泉石,0,SYM,热眼,0
409,70392,57923,treat,MED,海金沙,0,DIS,膀胱热秘,0
410,69766,119174,treat,MED,栀子,0,SYM,眼睑肿赤,0
411,69408,113296,treat,MED,无名异,0,SYM,打伤肿痛,0
412,69408,54951,treat,MED,无名异,0,DIS,疮痈,0
413,69408,58981,treat,MED,无名异,0,DIS,赤瘤丹毒,0
414,69408,127296,treat,MED,无名异,0,SYM,香港脚肿痛,0
415,69408,52658,treat,MED,无名异,0,DIS,损伤接骨,0
416,69408,49440,treat,MED,无名异,0,DIS,卷毛倒睫,0
417,71327,52658,treat,MED,甜瓜子,0,DIS,损伤接骨,0
418,70257,52658,treat,MED,没药,0,DIS,损伤接骨,0
419,72075,75070,oname,MED,石钟乳,0,MED,鹅管石,0
420,73567,72075,treat,MED,蛇床,0,MED,石钟乳,0
421,73386,72075,treat,MED,蓑草,0,MED,石钟乳,0
422,71006,72075,treat,MED,牡丹,0,MED,石钟乳,0
423,71155,72075,treat,MED,玄石,0,MED,石钟乳,0
424,71010,72075,treat,MED,牡蒙,0,MED,石钟乳,0
425,69530,72075,treat,MED,术,0,MED,石钟乳,0
