ID,Label,Entity Text,是否修改
307,ACU,两手鱼际,1
308,ACU,两目大,1
309,ACU,两目直瞳子发际,1
310,ACU,两眉头,1
311,ACU,两眉头各一,1
312,ACU,两穴,1
313,ACU,两耳后完骨上青脉,1
314,ACU,两肩俞,1
315,ACU,两胂之上,1
316,ACU,两脚大趾去甲一寸,1
317,ACU,两腰眼低陷中之穴,1
318,ACU,两臂中脉,1
319,ACU,两角上各二,1
320,ACU,两足外踝上三壮,1
321,ACU,两足大拇指奇中,1
322,ACU,两足心下当中陷处,1
323,ACU,两跷,1
324,ACU,两踵白肉际,1
325,ACU,两间,1
326,ACU,两颊之动脉,1
327,ACU,两额之动脉,1
328,ACU,两颞,1
329,ACU,两风池,1
330,ACU,两骨空,1
331,ACU,两髀厌分中二穴,1
332,ACU,两髂 季胁肋间,1
333,ACU,中 ,1
334,ACU,中 渚,1
335,ACU,中KT俞,1
336,ACU,中二,1
337,ACU,中二穴,1
338,ACU,中井骨,1
339,ACU,中关,1
340,ACU,中其脉,1
341,ACU,中冲,1
342,ACU,中冲二穴,1
343,ACU,中冲穴,1
344,ACU,中大,1
345,ACU,中守,1
346,ACU,中守穴,1
347,ACU,中封,1
348,ACU,中封二穴,1
349,ACU,中封穴,1
350,ACU,中府,1
351,ACU,中府二穴,1
352,ACU,中府穴,1
353,ACU,中庭,1
354,ACU,中庭穴,1
355,ACU,中廉,1
356,ACU,中心,1
357,ACU,中指中节,1
358,ACU,中指头,1
359,ACU,中指爪甲上一,1
360,ACU,中指爪甲上与肉交者,1
361,ACU,中极,1
362,ACU,中极一穴,1
363,ACU,中极之上,1
364,ACU,中极之下,1
365,ACU,中极感阳动,1
366,ACU,中极穴,1
367,ACU,中枢,1
368,ACU,中枢穴,1
369,ACU,中气穴,1
370,ACU,中泉二穴,1
371,ACU,中注,1
372,ACU,中注二穴,1
373,ACU,中渎,1
374,ACU,中渎穴,1
375,ACU,中渚,1
376,ACU,中渚二穴,1
377,ACU,中渚俞穴,1
378,ACU,中渚穴,1
379,ACU,中犊,1
380,ACU,中碗,1
381,ACU,中穴,1
382,ACU,中空穴,1
383,ACU,中管,1
384,ACU,中缝,1
385,ACU,中肝,1
386,ACU,中肩,1
387,ACU,中肩井,1
388,ACU,中肺,1
389,ACU,中肾,1
390,ACU,中胆,1
391,ACU,中脉,1
392,ACU,中脉穴,1
393,ACU,中脘,1
394,ACU,中脘穴,1
395,ACU,中脘通,1
396,ACU,中脾,1
397,ACU,中腕,1
398,ACU,中腕一穴,1
399,ACU,中膂,1
400,ACU,中膂俞,1
401,ACU,中膂俞二穴,1
402,ACU,中膂内俞,1
403,ACU,中膂内俞二穴,1
404,ACU,中膂肉俞,1
405,ACU,中行间,1
406,ACU,中郄,1
407,ACU,中部人,1
408,ACU,中部地,1
409,ACU,中部天,1
410,ACU,中都,1
411,ACU,中都二穴,1
412,ACU,中都穴,1
413,ACU,中间共三穴,1
414,ACU,中骨井,1
415,ACU,中髎,1
416,ACU,中魁,1
417,ACU,中魁二穴,1
418,ACU,丰隆,1
419,ACU,丰隆二穴,1
420,ACU,丰隆穴,1
421,ACU,临泣,1
422,ACU,临泣二穴,1
423,ACU,临泣穴,1
424,ACU,临窟,1
425,ACU,丹田,1
426,ACU,丹田气海关元等穴,1
427,ACU,丹田穴,1
428,ACU,丹穴,1
429,ACU,主,1
430,ACU,主穴,1
431,ACU,举臂拱手直立偃侧,1
432,ACU,举臂肩上陷者,1
433,ACU,举跷,1
434,ACU,乃下巨虚也,1
435,ACU,乃刺之,1
436,ACU,久留,1
437,ACU,久留之,1
438,ACU,久留而视,1
439,ACU,久留针,1
440,ACU,乙中都,1
441,ACU,乙大敦,1
442,ACU,乙日酉时肝大敦,1
443,ACU,乙未,1
444,ACU,乙未劳宫火穴荥,1
445,ACU,乙酉,1
446,ACU,九曲,1
447,ACU,九曲中府,1
448,ACU,九椎上,1
449,ACU,九椎肝俞,1
450,ACU,九角,1
451,ACU,九针,1
452,ACU,九针图一,1
453,ACU,九（椎下两旁各一寸半是也）,1
454,ACU,乳下二分,1
455,ACU,乳下二穴,1
456,ACU,乳中,1
457,ACU,乳中二穴,1
458,ACU,乳中穴,1
459,ACU,乳头,1
460,ACU,乳孔穴,1
461,ACU,乳根,1
462,ACU,乳根二穴,1
463,ACU,乳白,1
464,ACU,乳穴璇玑,1
465,ACU,乳首,1
466,ACU,二,1
467,ACU,二七壮,1
468,ACU,二三百壮,1
469,ACU,二三间,1
470,ACU,二两,1
471,ACU,二交,1
472,ACU,二分,1
473,ACU,二十一壮,1
474,ACU,二十七壮,1
475,ACU,二十二穴,1
476,ACU,二十五穴,1
477,ACU,二十八壮,1
478,ACU,二十八穴,1
479,ACU,二十四穴,1
480,ACU,二十椎,1
481,ACU,二壮,1
482,ACU,二寸,1
483,ACU,二白,1
484,ACU,二白四穴,1
485,ACU,二百壮,1
486,ACU,二穴,1
487,ACU,二跷,1
488,ACU,二里巨虚,1
489,ACU,二间,1
490,ACU,二间二穴,1
491,ACU,二间穴,1
492,ACU,二阴交,1
493,ACU,二陵,1
494,ACU,云门,1
495,ACU,云门穴,1
496,ACU,五七壮,1
497,ACU,五五二十五,1
498,ACU,五会,1
499,ACU,五俞,1
500,ACU,五分,1
501,ACU,五分之熨,1
502,ACU,五十七穴,1
503,ACU,五十九,1
504,ACU,五十九俞,1
505,ACU,五十九刺,1
506,ACU,五十九穴,1
507,ACU,五十九穴之肉分,1
508,ACU,五十九穴之脉分,1
509,ACU,五十四穴,1
510,ACU,五十壮,1
511,ACU,五十穴,1
512,ACU,五城,1
513,ACU,五壮,1
514,ACU,五处,1
515,ACU,五处穴,1
516,ACU,五户,1
517,ACU,五指间各一,1
518,ACU,五枢,1
519,ACU,五枢一穴,1
520,ACU,五枢二穴,1
521,ACU,五椎下间,1
522,ACU,五椎心俞,1
523,ACU,五百壮,1
524,ACU,五穴,1
525,ACU,五穴会,1
526,ACU,五胠俞,1
527,ACU,五脏之俞,1
528,ACU,五脏之俞各五,1
529,ACU,五脏之输,1
530,ACU,五脏俞,1
531,ACU,五脏俞傍五,1
532,ACU,五脏俞旁五,1
533,ACU,五脏六腑之俞,1
534,ACU,五脏六腑之输,1
535,ACU,五脏六腑俞,1
536,ACU,五脏六腑俞、募,1
537,ACU,五脏六腑俞募,1
538,ACU,五脏六腑募,1
539,ACU,五脏有俞,1
540,ACU,五虎,1
541,ACU,五虎四穴,1
542,ACU,五里,1
543,ACU,五里二穴,1
544,ACU,五里穴,1
545,ACU,五钱,1
546,ACU,五门,1
547,ACU,五（椎下两旁各一寸半是也）,1
548,ACU,井,1
549,ACU,井俞,1
550,ACU,井穴,1
551,ACU,井荣,1
552,ACU,井荣俞经合,1
553,ACU,井荣经,1
554,ACU,井荥,1
555,ACU,井荥与俞,1
556,ACU,井荥俞原经合,1
557,ACU,井荥俞原经合穴,1
558,ACU,井荥俞经合,1
559,ACU,井荥分俞,1
560,ACU,井荥分输,1
561,ACU,井荥经合,1
562,ACU,井金,1
563,ACU,交,1
564,ACU,交义穴,1
565,ACU,交仪,1
566,ACU,交俞,1
567,ACU,交信,1
568,ACU,交信二穴,1
569,ACU,交信穴,1
570,ACU,交冲,1
571,ACU,交别,1
572,ACU,交经八穴,1
573,ACU,亥,1
574,ACU,产门,1
575,ACU,京门,1
576,ACU,京门二穴,1
577,ACU,京门穴,1
578,ACU,京骨,1
579,ACU,京骨二穴,1
580,ACU,京骨穴,1
581,ACU,人中,1
582,ACU,人中穴,1
583,ACU,人横,1
584,ACU,人迎,1
585,ACU,人迎二穴,1
586,ACU,人迎动脉,1
587,ACU,人迎各一,1
588,ACU,人迎穴,1
589,ACU,仆参,1
590,ACU,仆参二穴,1
591,ACU,从,1
592,ACU,从多以至少,1
593,ACU,从少至多,1
594,ACU,他穴,1
595,ACU,付阳,1
596,ACU,以为深浅,1
597,ACU,以痛为输,1
598,ACU,以知为数,1
599,ACU,以针补之,1
600,ACU,仰头取之,1
601,ACU,仰风,1
602,ACU,任冲少阴之会,1
603,ACU,任督足阳明之会,1
604,ACU,任脉巨阙,1
605,ACU,任脉足三阴经之会,1
606,ACU,伏免,1
607,ACU,伏兔,1
608,ACU,伏兔上各一,1
609,ACU,伏兔二穴,1
610,ACU,伏兔穴,1
611,ACU,伏溜,1
612,ACU,伏留,1
613,ACU,伏白,1
614,ACU,伏而取之,1
615,ACU,伏膂,1
616,ACU,伏菟,1
617,ACU,会,1
618,ACU,会之气穴,1
619,ACU,会二穴,1
620,ACU,会原,1
621,ACU,会宗,1
622,ACU,会宗穴,1
623,ACU,会屈,1
624,ACU,会支沟,1
625,ACU,会涌,1
626,ACU,会维,1
627,ACU,会阳,1
628,ACU,会阳二穴,1
629,ACU,会阳穴,1
630,ACU,会阴,1
631,ACU,会阴穴,1
632,ACU,会颅,1
633,ACU,会额,1
634,ACU,会骨,1
635,ACU,传送,1
636,ACU,伤佗,1
637,ACU,伤山,1
638,ACU,伸指法,1
639,ACU,伸提气令通身达,1
640,ACU,体脉,1
641,ACU,余穴,1
642,ACU,供,1
643,ACU,侠,1
644,ACU,侠 穴,1
645,ACU,侠溪,1
646,ACU,侠溪穴,1
647,ACU,侠玉泉,1
648,ACU,侠白,1
649,ACU,侠白二穴,1
650,ACU,侠白穴,1
651,ACU,侠项太阳,1
652,ACU,侧刺少阳血络,1
653,ACU,侧而取之,1
654,ACU,俞,1
655,ACU,俞二穴,1
656,ACU,俞会,1
657,ACU,俞傍五,1
658,ACU,俞大渊穴,1
659,ACU,俞天宗,1
660,ACU,俞府,1
661,ACU,俞府穴,1
662,ACU,俞度,1
663,ACU,俞旁五,1
664,ACU,俞理,1
665,ACU,俞穴,1
666,ACU,俞窍,1
667,ACU,俞若,1
668,ACU,候之足太阳阳明太阴手太阳血变而已,1
669,ACU,候呼引针,1
670,ACU,偏历,1
671,ACU,偏历二穴,1
672,ACU,偏历穴,1
673,ACU,偏肩,1
674,ACU,偶刺,1
675,ACU,傅青主,1
676,ACU,傍刺,1
677,ACU,傍针,1
678,ACU,傍针刺,1
679,ACU,元儿,1
680,ACU,元见,1
681,ACU,先取其阳,1
682,ACU,先浅刺其旁,1
683,ACU,先针后灸,1
684,ACU,光明,1
685,ACU,光明二穴,1
686,ACU,光明穴,1
687,ACU,兑冲,1
688,ACU,兑端,1
689,ACU,兑端一穴,1
690,ACU,兑端穴,1
691,ACU,兑骨,1
692,ACU,入,1
693,ACU,入口里边在上缝赤白脉是,1
694,ACU,入针,1
695,ACU,八,1
696,ACU,八 穴,1
697,ACU,八九十壮,1
698,ACU,八会,1
699,ACU,八会之气穴,1
700,ACU,八会穴,1
701,ACU,八关大刺,1
702,ACU,八冲,1
703,ACU,八卦,1
704,ACU,八法,1
705,ACU,八法神针,1
706,ACU,八穴,1
707,ACU,八穴真,1
708,ACU,八脉交会八穴,1
709,ACU,八邪,1
710,ACU,八邪入穴,1
711,ACU,八间各一,1
712,ACU,八风,1
713,ACU,八髎,1
714,ACU,八魁,1
715,ACU,公孙,1
716,ACU,公孙二穴,1
717,ACU,公孙穴,1
718,ACU,六丁,1
719,ACU,六俞,1
720,ACU,六分,1
721,ACU,六十二穴,1
722,ACU,六十俞穴,1
723,ACU,六十八穴,1
724,ACU,六十六穴,1
725,ACU,六十穴,1
726,ACU,六十首,1
727,ACU,六处穴,1
728,ACU,六害,1
729,ACU,六椎下灵台,1
730,ACU,六椎下间,1
731,ACU,六法,1
732,ACU,六甲,1
733,ACU,六百五十四穴,1
734,ACU,六百四十有七之隧穴,1
735,ACU,六经井穴,1
736,ACU,六腑之俞各六,1
737,ACU,六腑俞,1
738,ACU,六腑有合,1
739,ACU,兰台廷尉,1
740,ACU,共为十二原穴,1
741,ACU,关,1
742,ACU,关上,1
743,ACU,关仪,1
744,ACU,关俞,1
745,ACU,关元,1
746,ACU,关元一穴,1
747,ACU,关元俞,1
748,ACU,关元俞二穴,1
749,ACU,关元小肠募,1
750,ACU,关元穴,1
751,ACU,关冲,1
752,ACU,关冲二穴,1
753,ACU,关冲穴,1
754,ACU,关刺,1
755,ACU,关前一分,1
756,ACU,关原,1
757,ACU,关明,1
758,ACU,关梁,1
759,ACU,关门,1
760,ACU,关门二穴,1
761,ACU,关门穴,1
762,ACU,关阳,1
763,ACU,关陵,1
764,ACU,兴龙穴,1
765,ACU,其余三髎穴,1
766,ACU,其穴,1
767,ACU,其穴在鼻上当两眼,1
768,ACU,其输,1
769,ACU,其道大分小分,1
770,ACU,其门,1
771,ACU,养子时克注穴,1
772,ACU,养老,1
773,ACU,养老二穴,1
774,ACU,养老穴,1
775,ACU,内,1
776,ACU,内俞,1
777,ACU,内关,1
778,ACU,内关二穴,1
779,ACU,内关穴,1
780,ACU,内庭,1
781,ACU,内庭二穴,1
782,ACU,内庭穴,1
783,ACU,内庭荥穴,1
784,ACU,内昆仑,1
785,ACU,内昆仑穴,1
786,ACU,内睑,1
787,ACU,内筋,1
788,ACU,内肾穴,1
789,ACU,内踝上,1
790,ACU,内踝上二,1
791,ACU,内踝上横脉,1
792,ACU,内踝下三指稍斜向前有穴,1
793,ACU,内踝下三趾稍斜向前有穴,1
794,ACU,内踝后宛宛中,1
795,ACU,内踝尖,1
796,ACU,内迎香,1
797,ACU,内针,1
798,ACU,内针其脉中,1
799,ACU,再灸肩井,1
800,ACU,冬刺井,1
801,ACU,冬刺俞窍于分理,1
802,ACU,冬刺合,1
803,ACU,冬取井荥,1
804,ACU,冬取井诸俞之分,1
805,ACU,冬取俞窍,1
806,ACU,冲,1
807,ACU,冲服,1
808,ACU,冲脉足太阴之会,1
809,ACU,冲脉足少阴之会,1
810,ACU,冲脉足阳明之会,1
811,ACU,冲道,1
812,ACU,冲门,1
813,ACU,冲门穴,1
814,ACU,冲阳,1
815,ACU,冲阳二穴,1
816,ACU,冲阳穴,1
817,ACU,冲阳绝,1
818,ACU,决膝腰勾画中青赤路脉,1
819,ACU,决舌下,1
820,ACU,决舌下去血,1
821,ACU,冷渊,1
822,ACU,冷针,1
823,ACU,出针,1
824,ACU,出针视之,1
825,ACU,击刺七、八处,1
826,ACU,刀割,1
827,ACU,刀锋决两边第一大脉出血,1
828,ACU,分中,1
829,ACU,分之所在穴空,1
830,ACU,分刺,1
831,ACU,分寸,1
832,ACU,分水,1
833,ACU,分白穴,1
834,ACU,分肉二穴,1
835,ACU,切,1
836,ACU,切作片,1
837,ACU,切而出,1
838,ACU,切而散之,1
839,ACU,切而顺之,1
840,ACU,列缺,1
841,ACU,列缺二穴,1
842,ACU,列缺穴,1
843,ACU,利其路,1
844,ACU,利机,1
845,ACU,别,1
846,ACU,别研,1
847,ACU,别镑，研,1
848,ACU,别阳,1
849,ACU,刮去粗皮,1
850,ACU,刮屎柴竹,1
851,ACU,刺,1
852,ACU,刺 中出血,1
853,ACU,刺 中大脉,1
854,ACU,刺三焦之源,1
855,ACU,刺丝竹空,1
856,ACU,刺中出血,1
857,ACU,刺中心,1
858,ACU,刺中肝,1
859,ACU,刺中肺,1
860,ACU,刺中肾,1
861,ACU,刺中脘穴,1
862,ACU,刺中脾,1
863,ACU,刺中血者,1
864,ACU,刺之,1
865,ACU,刺之三,1
866,ACU,刺之虚脉,1
867,ACU,刺入三分,1
868,ACU,刺入二分,1
869,ACU,刺入五分,1
870,ACU,刺入寸许,1
871,ACU,刺八髎,1
872,ACU,刺关元,1
873,ACU,刺其中,1
874,ACU,刺其肌肉,1
875,ACU,刺其肿上,1
876,ACU,刺其足少阳之所过,1
877,ACU,刺其足心各三所,1
878,ACU,刺其踝后,1
879,ACU,刺其项,1
880,ACU,刺出其血,1
881,ACU,刺分肉间,1
882,ACU,刺劳宫,1
883,ACU,刺十指头,1
884,ACU,刺十指间出血,1
885,ACU,刺卫,1
886,ACU,刺厥阴之脉,1
887,ACU,刺去其血脉,1
888,ACU,刺同阴之脉,1
889,ACU,刺噫嘻,1
890,ACU,刺四支之穴,1
891,ACU,刺大分小分,1
892,ACU,刺大指次指,1
893,ACU,刺太渊,1
894,ACU,刺头中脑户,1
895,ACU,刺委中,1
896,ACU,刺委中穴,1
897,ACU,刺宛骨下,1
898,ACU,刺客主人内陷中脉,1
899,ACU,刺寒痹,1
900,ACU,刺少腹两股间,1
901,ACU,刺少阳成骨之端,1
902,ACU,刺心俞,1
903,ACU,刺必中其营,1
904,ACU,刺手太阳井,1
905,ACU,刺手太阳治,1
906,ACU,刺手太阳经,1
907,ACU,刺手太阴,1
908,ACU,刺手太阴、阳明,1
909,ACU,刺手太阴阳明,1
910,ACU,刺手太阴阳明出血,1
911,ACU,刺手少阳之所过,1
912,ACU,刺手少阴,1
913,ACU,刺手少阴 太阳,1
914,ACU,刺手少阴太阳,1
915,ACU,刺手心主,1
916,ACU,刺手阳明,1
917,ACU,刺手阳明之所过,1
918,ACU,刺承泣,1
919,ACU,刺拔其根,1
920,ACU,刺指井,1
921,ACU,刺散脉在膝前骨肉分间,1
922,ACU,刺无伤脉肉,1
923,ACU,刺期门,1
924,ACU,刺此者，深而留之,1
925,ACU,刺此者，深而留之，多益其数,1
926,ACU,刺气冲,1
927,ACU,刺气冲中脉,1
928,ACU,刺气海,1
929,ACU,刺气街,1
930,ACU,刺法,1
931,ACU,刺灸,1
932,ACU,刺然谷,1
933,ACU,刺然谷太,1
934,ACU,刺留血者,1
935,ACU,刺痈上,1
936,ACU,刺皮,1
937,ACU,刺目眶上陷骨中脉,1
938,ACU,刺盲之原,1
939,ACU,刺眉头,1
940,ACU,刺筋上,1
941,ACU,刺筋上为故,1
942,ACU,刺约,1
943,ACU,刺络,1
944,ACU,刺络脉,1
945,ACU,刺缺,1
946,ACU,刺肌肉,1
947,ACU,刺肘中内陷气归之,1
948,ACU,刺肝之俞,1
949,ACU,刺肝荣,1
950,ACU,刺肠,1
951,ACU,刺肠者,1
952,ACU,刺肺,1
953,ACU,刺肺俞,1
954,ACU,刺肾俞,1
955,ACU,刺胆,1
956,ACU,刺胆井,1
957,ACU,刺脊中,1
958,ACU,刺脑户,1
959,ACU,刺脾之俞,1
960,ACU,刺腑俞,1
961,ACU,刺腕骨下,1
962,ACU,刺腰尻之解,1
963,ACU,刺腰髁骨间,1
964,ACU,刺膀胱之源,1
965,ACU,刺膈,1
966,ACU,刺膝腕内,1
967,ACU,刺膝膑,1
968,ACU,刺膺中陷中肺,1
969,ACU,刺臂太阴脉,1
970,ACU,刺舌下两脉,1
971,ACU,刺舌下中脉,1
972,ACU,刺荣,1
973,ACU,刺营,1
974,ACU,刺行间,1
975,ACU,刺解脉,1
976,ACU,刺诸井,1
977,ACU,刺诸分,1
978,ACU,刺诸分理络脉,1
979,ACU,刺诸分诸脉,1
980,ACU,刺诸经荥俞脏俞,1
981,ACU,刺足下布络中脉,1
982,ACU,刺足厥阴,1
983,ACU,刺足厥阴少阳,1
984,ACU,刺足厥阴见血,1
985,ACU,刺足太阳,1
986,ACU,刺足太阳之所过,1
987,ACU,刺足太阳井,1
988,ACU,刺足太阴,1
989,ACU,刺足太阴阳明,1
990,ACU,刺足少阳,1
991,ACU,刺足少阳脉,1
992,ACU,刺足少阴,1
993,ACU,刺足少阴、太阳,1
994,ACU,刺足少阴于内踝上二,1
995,ACU,刺足少阴太阳,1
996,ACU,刺足少阴至阴,1
997,ACU,刺足阳明之所过,1
998,ACU,刺足阳明跗上,1
999,ACU,刺趺上中大脉,1
