id,from_id,to_id,type,from_label,from_entity,from_modified,to_label,to_entity,to_modified
47,130823,126601,from,LIT,灵枢,0,LIT,《本草》,0
48,127915,126601,from,LIT,伤寒论,0,LIT,《本草》,0
49,126411,127278,from,LIT,《崇文总目》,0,LIT,《食品》一卷,0
50,126411,125905,from,LIT,《崇文总目》,0,LIT,《五脏论》一卷,0
51,110379,126834,from,DIS,缪雍,0,LIT,《疏》,0
52,94709,125888,from,DIS,卢之颐,0,LIT,《乘雅半偈》,0
53,98581,126900,from,DIS,孙渊如观察,0,LIT,《神农本草经》三卷,0
54,92400,126900,from,DIS,从子凤卿,0,LIT,《神农本草经》三卷,0
55,127129,127129,from,LIT,《说文》,0,LIT,《说文》,0
56,126391,126391,from,LIT,《尔雅》,0,LIT,《尔雅》,0
57,126439,126439,from,LIT,《广雅》,0,LIT,《广雅》,0
58,126748,126748,from,LIT,《淮南子》,0,LIT,《淮南子》,0
59,126522,126522,from,LIT,《抱朴子》,0,LIT,《抱朴子》,0
60,126677,126677,from,LIT,《汉书·平帝纪》,0,LIT,《汉书·平帝纪》,0
61,126655,126655,from,LIT,《楼护传》,0,LIT,《楼护传》,0
62,125854,125854,from,LIT,《三皇纪》,0,LIT,《三皇纪》,0
63,132398,132398,from,LIT,陶隐居《录》,0,LIT,陶隐居《录》,0
64,126227,126227,from,LIT,《唐本草》,0,LIT,《唐本草》,0
65,127084,127084,from,LIT,《蜀本草》,0,LIT,《蜀本草》,0
66,144407,144407,from,MED,神农,0,MED,神农,0
67,126454,126186,from,LIT,《开宝重定》,0,LIT,《名医别录》,0
68,126902,127285,oname,LIT,《神农黄帝食药》,0,LIT,《食禁》,0
69,126898,126967,from,LIT,《神农本草》,0,LIT,《素问》,0
70,126898,126134,from,LIT,《神农本草》,0,LIT,《博物志》,0
71,126898,126580,from,LIT,《神农本草》,0,LIT,《春秋传注》,0
72,126898,125852,from,LIT,《神农本草》,0,LIT,《三坟》,0
73,126898,126169,from,LIT,《神农本草》,0,LIT,《史记》,0
74,126898,126209,from,LIT,《神农本草》,0,LIT,《周易》,0
75,126612,136439,from,LIT,《本草经》,0,MED,太一禹余粮,0
76,126612,144160,oname,LIT,《本草经》,0,MED,石脑,0
77,127294,94512,from,LIT,《魏志·华佗传》,0,DIS,华佗,0
78,132400,126203,from,LIT,隋《经籍志》,0,LIT,《吴普本草》,0
79,126203,95459,from,LIT,《吴普本草》,0,DIS,吴普,0
80,126229,130321,from,LIT,《嘉 本草》,0,LIT,普修《神农本草》,0
81,126229,129217,from,LIT,《嘉 本草》,0,LIT,唐《经籍志》,0
82,126229,129868,from,LIT,《嘉 本草》,0,LIT,广内,0
83,126229,130130,from,LIT,《嘉 本草》,0,LIT,掌禹锡,0
84,126229,127048,from,LIT,《嘉 本草》,0,LIT,《艺文类聚》,0
85,126229,126035,from,LIT,《嘉 本草》,0,LIT,《初学记》,0
86,126229,126193,from,LIT,《嘉 本草》,0,LIT,《后汉书注》,0
87,126229,125898,from,LIT,《嘉 本草》,0,LIT,《事类赋》,0
88,126229,126292,from,LIT,《嘉 本草》,0,LIT,《大观》,0
89,144431,126229,from,MED,禹余粮,0,LIT,《嘉 本草》,0
90,142315,126229,from,MED,王不留行,0,LIT,《嘉 本草》,0
91,137837,126229,from,MED,徐长卿,0,LIT,《嘉 本草》,0
92,150883,126229,from,MED,鬼督邮,0,LIT,《嘉 本草》,0
93,83015,124389,BEC,BEC,黄帝,0,FOO,酒,0
94,130991,138821,from,LIT,王着《与杜康绝交书》,0,MED,杜康,0
95,138821,133851,oname,MED,杜康,0,MED,仲宁,0
96,29384,128281,from,BEC,儒家,0,LIT,医经,0
97,29384,130397,from,BEC,儒家,0,LIT,本草,0
98,45419,127954,from,BEC,方家,0,LIT,俗书,0
99,45419,129082,from,BEC,方家,0,LIT,古本药性异同之说,0
100,47259,126611,from,BEC,李时珍,0,LIT,《本草纲目》,0
101,126611,126293,from,LIT,《本草纲目》,0,LIT,《大观》本,0
102,39360,130315,from,BEC,家凤卿,0,LIT,是书,0
103,132970,127461,from,MED,上药,0,LIT,上经,0
104,133099,127532,from,MED,中药,0,LIT,中经,0
105,132983,127476,from,MED,下药,0,LIT,下经,0
106,132970,142293,comp,MED,上药,0,MED,玉石草木,0
107,133099,142293,comp,MED,中药,0,MED,玉石草木,0
108,132983,142293,comp,MED,下药,0,MED,玉石草木,0
109,126012,126901,from,LIT,《养生要略》,0,LIT,《神农经》,0
110,132453,126600,from,LIT,顾氏辑本,0,LIT,《本经》目录,0
111,129648,126600,from,LIT,孙氏辑本,0,LIT,《本经》目录,0
112,140243,129648,from,MED,水萍,0,LIT,孙氏辑本,0
113,139184,129648,from,MED,柳华,0,LIT,孙氏辑本,0
114,139238,129648,from,MED,柽杞,0,LIT,孙氏辑本,0
115,126600,126627,from,LIT,《本经》目录,0,LIT,《李氏纲目》第二卷,0
116,132971,266428,treat,MED,上药一百二十种,0,VIS,君,0
117,132971,10712,mapped_part,MED,上药一百二十种,0,BDP,天,0
118,132971,253220,treat,MED,上药一百二十种,0,SYM,轻身益气,0
119,132971,208350,treat,MED,上药一百二十种,0,SYM,不老延年,0
120,133124,115204,treat,MED,丹沙,0,DIS,身体五脏百病,0
121,133124,212187,treat,MED,丹沙,0,SYM,养精神,0
122,133124,221876,treat,MED,丹沙,0,SYM,安魂魄,0
123,133124,239316,treat,MED,丹沙,0,SYM,益气,0
124,133124,229695,treat,MED,丹沙,0,SYM,明目,0
125,133124,47227,treat,MED,丹沙,0,BEC,杀精魁邪恶鬼,0
126,133124,253629,treat,MED,丹沙,0,SYM,通神明,0
127,133124,208348,treat,MED,丹沙,0,SYM,不老,0
128,143947,126182,from,MED,真朱,0,LIT,《名医》,0
129,137415,133111,oname,MED,巴越之赤石,0,MED,丹,0
130,148623,126738,from,MED,赤矢,0,LIT,《淮南子·地形训》,0
131,148575,148623,treat,MED,赤丹,0,MED,赤矢,0
132,148573,148575,treat,MED,赤,0,MED,赤丹,0
133,4213,125934,from,ACU,赤斧,0,LIT,《传》,0
134,140130,4213,treat,MED,水,0,ACU,赤斧,0
135,130451,126456,from,LIT,李善《文选注》,0,LIT,《异物志》,0
136,144380,126809,from,MED,磷,0,LIT,《玉篇》,0
137,142284,142291,oname,MED,玉札,0,MED,玉浓,0
138,142287,88437,treat,MED,玉桃,0,CON,长生不死,0
139,142280,126202,from,MED,玉屑,0,LIT,《吴普》,0
140,143405,143262,oname,MED,白玉,0,MED,白头公,0
141,143405,143672,oname,MED,白玉,0,MED,白首翁,0
142,143405,126483,from,MED,白玉,0,LIT,《御览》,0
143,143262,125898,from,MED,白头公,0,LIT,《事类赋》,0
144,142276,118858,comp,MED,玉,0,FOO,乌米酒,0
145,142276,135752,comp,MED,玉,0,MED,地榆酒,0
146,142276,147141,comp,MED,玉,0,MED,葱浆,0
147,142276,140130,treat,MED,玉,0,MED,水,0
148,149533,216427,treat,MED,钟乳,0,SYM,咳逆上气,0
149,149533,191496,treat,MED,钟乳,0,SIG,明目,0
150,149533,197543,treat,MED,钟乳,0,SIG,益精,0
151,149533,266757,treat,MED,钟乳,0,VIS,安五脏,0
152,149533,21781,treat,MED,钟乳,0,BDP,通百节,0
153,149533,8365,treat,MED,钟乳,0,BDP,利九窍,0
154,149533,178133,treat,MED,钟乳,0,SIG,下乳汁,0
155,143173,134146,oname,MED,留公乳,0,MED,公乳,0
156,149533,147597,oname,MED,钟乳,0,MED,虚中,0
157,149533,10820,from,MED,钟乳,0,BDP,太山山谷,0
158,263289,265549,mapped_part,TNG,如乳汁,0,TNG,黄白色,0
159,144244,145373,oname,MED,矾石,0,MED,羽泽,0
160,144244,15169,from,MED,矾石,0,BDP,河西,0
161,144244,22338,from,MED,矾石,0,BDP,陇西,0
162,144244,16837,from,MED,矾石,0,BDP,石门,0
163,144244,204111,from,MED,矾石,0,SIG,采无时,0
164,134020,126054,from,MED,元,0,LIT,《北 山经》,0
165,179568,253209,perf,SIG,久服,0,SYM,轻身,0
166,179568,242831,perf,SIG,久服,0,SYM,耐饥,0
167,179568,254293,perf,SIG,久服,0,SYM,长年,0
168,179568,218923,perf,SIG,久服,0,SYM,增寿神仙,0
169,155355,150153,comp,PRE,五毒,0,MED,雄黄,0
170,155355,106588,treat,PRE,五毒,0,DIS,疡,0
171,106588,8340,perf,DIS,疡,0,BDP,创,0
172,106588,189714,perf,DIS,疡,0,SIG,恶肉,0
173,106588,198200,perf,DIS,疡,0,SIG,破骨,0
174,132388,144553,from,LIT,陶弘景,0,MED,立制石,0
175,125931,144553,from,LIT,《仙经》,0,MED,立制石,0
176,150243,131880,from,MED,青,0,LIT,西山经,0
177,133154,129112,from,MED,丹青,0,LIT,司马相如赋,0
178,136443,188806,perf,MED,太乙余食,0,SIG,平,0
179,130121,130818,from,LIT,抱朴子·金丹篇,0,LIT,灵丹经,0
180,130818,150185,comp,LIT,灵丹经,0,MED,雌黄,0
181,130818,144146,comp,LIT,灵丹经,0,MED,石硫黄,0
182,130818,137964,comp,LIT,灵丹经,0,MED,戎盐,0
183,130818,156121,comp,LIT,灵丹经,0,PRE,六一泥,0
184,130818,165746,comp,LIT,灵丹经,0,PRE,神室祭醮,0
185,69350,143650,oname,BEC,苏林,0,MED,白附,0
186,9400,23219,from,BDP,司马山,0,BDP,鲁阳山,0
187,264255,121043,oname,TNG,紫色达头,0,FOO,樗蒲,0
188,148624,233034,treat,MED,赤石,0,SYM,泄利,0
189,151629,110901,treat,MED,黄石,0,DIS,肠癖,0
190,143424,246469,treat,MED,白石,0,SYM,脓血,0
191,133646,207591,treat,MED,五石脂,0,SYM,下血,0
192,133646,251605,treat,MED,五石脂,0,SYM,赤白,0
193,133646,107710,treat,MED,五石脂,0,DIS,痈肿,0
194,133646,107042,treat,MED,五石脂,0,DIS,疽痔,0
195,133646,97071,treat,MED,五石脂,0,DIS,头疡,0
196,133646,106619,treat,MED,五石脂,0,DIS,疥瘙,0
197,133646,269004,treat,MED,五石脂,0,VIS,补五脏,0
198,150324,47480,from,MED,青符,0,BEC,桐君,0
199,151551,85532,treat,MED,黄帝,0,CON,无毒,0
200,138020,85532,treat,MED,扁鹊,0,CON,无毒,0
201,138764,40679,treat,MED,李氏,0,BEC,小寒,0
202,150206,201811,treat,MED,雷公,0,SIG,苦,0
203,150206,12060,from,MED,雷公,0,BDP,嵩山,0
204,143447,150064,oname,MED,白符,0,MED,随髓,0
205,137211,265270,treat,MED,岐伯,0,TNG,酸,0
206,139486,196175,treat,MED,桐君,0,SIG,甘,0
207,139486,85532,treat,MED,桐君,0,CON,无毒,0
208,151850,144120,oname,MED,黑符,0,MED,石泥,0
209,128147,148691,from,LIT,列仙传,0,MED,赤须子,0
210,148691,144159,treat,MED,赤须子,0,MED,石脂,0
211,73097,74391,oname,BEC,解毒瓦斯,0,BEC,辟毒,0
212,138407,58253,from,MED,昌阳,0,BEC,生石上,0
213,129870,149031,from,LIT,广雅,0,MED,邛,0
214,129189,146967,from,LIT,周礼,0,MED,菖本,0
215,146967,20478,oname,MED,菖本,0,BDP,菖蒲根,0
216,146967,123794,treat,MED,菖本,0,FOO,菹,0
217,130314,124992,from,LIT,春秋左传,0,FOO,食以菖,0
218,146966,123766,oname,MED,菖,0,FOO,菖蒲菹,0
219,129139,69842,from,LIT,吕氏春秋,0,BEC,菖始生,0
220,134207,126907,from,MED,兰荪,0,LIT,《离骚·草木疏》,0
221,134207,103935,from,MED,兰荪,0,DIS,沈存中,0
222,146953,143247,oname,MED,菊华,0,MED,白华,0
223,146953,136501,oname,MED,菊华,0,MED,女华,0
224,146953,136511,oname,MED,菊华,0,MED,女茎,0
225,146953,138362,oname,MED,菊华,0,MED,日精,0
226,146953,136509,oname,MED,菊华,0,MED,女节,0
227,146953,138497,oname,MED,菊华,0,MED,更生,0
228,146953,135410,oname,MED,菊华,0,MED,周盈,0
229,146953,133999,oname,MED,菊华,0,MED,傅延年,0
230,146953,149820,oname,MED,菊华,0,MED,阴成,0
231,144450,115634,from,MED,秋华,0,DIS,郭璞,0
232,147242,94232,treat,MED,蒲韭根,0,DIS,务光,0
233,265603,14537,mapped_part,TNG,黑,0,BDP,核,0
234,136782,125877,from,MED,宜冬,0,LIT,《中山经》,0
235,135883,141020,oname,MED,墙蘼,0,MED,满冬,0
236,263121,265350,TNG,TNG,叶似荷,0,TNG,青黄,0
237,143301,141892,oname,MED,白术,0,MED,牡丹,0
238,140287,22486,treat,MED,汁,0,BDP,面,0
239,138689,126903,from,MED,术,0,LIT,《神药经》,0
240,146992,142279,oname,MED,菟丝,0,MED,玉女,0
241,146992,138931,oname,MED,菟丝,0,MED,松萝,0
242,146992,151082,oname,MED,菟丝,0,MED,鸟萝,0
243,146992,151211,oname,MED,菟丝,0,MED,鸭萝,0
244,146992,135915,oname,MED,菟丝,0,MED,复实,0
245,146992,148637,oname,MED,菟丝,0,MED,赤网,0
246,129122,147004,oname,LIT,名医,0,MED,菟缕,0
247,129122,135533,oname,LIT,名医,0,MED,唐蒙,0
248,129122,147003,oname,LIT,名医,0,MED,菟累,0
249,129769,135533,from,LIT,尔雅,0,MED,唐蒙,0
250,129769,146992,from,LIT,尔雅,0,MED,菟丝,0
251,129769,142279,from,LIT,尔雅,0,MED,玉女,0
252,127879,135533,from,LIT,传,0,MED,唐蒙,0
253,132357,146992,from,LIT,陆玑,0,MED,菟丝,0
254,130996,146992,from,LIT,王逸,0,MED,菟丝,0
255,141842,126439,from,MED,牛茎,0,LIT,《广雅》,0
256,134044,189409,treat,MED,充蔚子,0,SIG,微温,0
257,134044,239345,treat,MED,充蔚子,0,SYM,益精,0
258,134044,50556,treat,MED,充蔚子,0,BEC,水气,0
259,134044,143864,oname,MED,充蔚子,0,MED,益母,0
260,134044,143859,oname,MED,充蔚子,0,MED,益明,0
261,134044,136062,oname,MED,充蔚子,0,MED,大札,0
262,148509,15360,treat,MED,贞蔚,0,BDP,海滨,0
263,132445,143864,from,LIT,韩诗,0,MED,益母,0
264,127436,143864,from,LIT,三苍,0,MED,益母,0
265,130340,143864,from,LIT,曾子,0,MED,益母,0
266,128159,69163,from,LIT,刘歆,0,BEC,臭秽,0
267,150327,151659,oname,MED,青粘,0,MED,黄芝,0
268,126391,136578,from,LIT,《尔雅》,0,MED,委萎,0
269,137997,106472,treat,MED,房葵,0,DIS,疝瘕,0
270,137997,243760,treat,MED,房葵,0,SYM,肠泄,0
271,137997,68963,treat,MED,房葵,0,BEC,膀胱热结,0
272,137997,195031,treat,MED,房葵,0,SIG,溺不下,0
273,137997,104790,treat,MED,房葵,0,DIS,温疟,0
274,137997,108791,treat,MED,房葵,0,DIS,癫痫,0
275,137997,227006,treat,MED,房葵,0,SYM,惊邪,0
276,137997,236316,treat,MED,房葵,0,SYM,狂走,0
277,137997,267360,treat,MED,房葵,0,VIS,气,0
278,137997,21505,treat,MED,房葵,0,BDP,身,0
279,137997,139682,oname,MED,房葵,0,MED,梨盖,0
280,137997,141743,oname,MED,房葵,0,MED,爵离,0
281,137997,137996,oname,MED,房葵,0,MED,房苑,0
282,137997,138469,oname,MED,房葵,0,MED,晨草,0
283,137997,134470,oname,MED,房葵,0,MED,利如,0
284,137997,138308,oname,MED,房葵,0,MED,方盖,0
285,137997,265231,treat,MED,房葵,0,TNG,辛,0
286,137997,84909,treat,MED,房葵,0,CON,小寒,0
287,137997,265063,treat,MED,房葵,0,TNG,苦,0
288,137997,139602,treat,MED,房葵,0,MED,桔梗,0
289,137997,264304,treat,MED,房葵,0,TNG,红白,0
290,137997,20357,treat,MED,房葵,0,BDP,花,0
291,137997,11383,treat,MED,房葵,0,BDP,实,0
292,137994,137997,oname,MED,房慈,0,MED,房葵,0
293,134265,137997,oname,MED,农果,0,MED,房葵,0
294,134481,137997,oname,MED,利茹,0,MED,房葵,0
295,135761,146465,oname,MED,地熏,0,MED,茈葫,0
296,146465,137179,oname,MED,茈葫,0,MED,山菜,0
297,146465,146584,oname,MED,茈葫,0,MED,茹草,0
298,146134,203511,perf,MED,芸蒿,0,SIG,辛香,0
299,146134,119606,perf,MED,芸蒿,0,FOO,可食,0
300,126264,146123,from,LIT,《夏小正》,0,MED,芸,0
301,146458,139204,oname,MED,茈,0,MED,柴,0
302,126184,134549,from,LIT,《名医》别录,0,MED,前胡,0
303,137817,141839,oname,MED,当道,0,MED,牛舌,0
304,137817,141868,oname,MED,当道,0,MED,牛遗,0
305,141868,147641,oname,MED,牛遗,0,MED,虾蟆衣,0
306,137817,150659,oname,MED,当道,0,MED,马,0
307,150659,126208,from,MED,马,0,LIT,《周书》,0
308,148745,141841,oname,MED,车前,0,MED,牛舌草,0
309,194504,48511,perf,SIG,淋露,0,BEC,气不足,0
310,208122,136846,oname,SYM,不梦寤魇寐,0,MED,密青,0
311,136846,248972,treat,MED,密青,0,SYM,致神仙,0
312,145231,249816,treat,MED,署豫,0,SYM,虚羸,0
313,145231,250540,treat,MED,署豫,0,SYM,补中,0
314,145231,243001,treat,MED,署豫,0,SYM,耳目聪明,0
315,145231,137157,oname,MED,署豫,0,MED,山芋,0
316,142281,16993,oname,MED,玉延,0,BDP,秦楚,0
317,263610,264141,perf,TNG,根中白,0,TNG,皮黄,0
318,135691,21843,oname,MED,土诸,0,BDP,郑越,0
319,147468,145230,oname,MED,薯豫,0,MED,署蓣,0
320,147465,15060,from,MED,薯,0,BDP,江南,0
321,132658,147449,oname,MED,KT,0,MED,薏,0
322,123965,187403,cause,FOO,薏苡,0,SIG,妊孕,0
323,123966,197820,treat,FOO,薏苡实,0,SIG,省欲,0
324,123965,126206,from,FOO,薏苡,0,LIT,《吴越春秋》,0
325,123966,126191,from,FOO,薏苡实,0,LIT,《后汉书·马援传》,0
326,239320,267365,perf,SYM,益气力,0,VIS,气力,0
327,126665,140130,from,LIT,《毛诗传》,0,MED,水 ,0
328,136972,139716,oname,MED,小草,0,MED,棘菀,0
329,136972,145108,oname,MED,小草,0,MED,绕,0
330,136972,145071,oname,MED,小草,0,MED,细草,0
331,139716,126392,from,MED,棘菀,0,LIT,《尔雅音义》,0
332,143543,93417,treat,MED,白英,0,DIS,八疽,0
333,143543,104586,treat,MED,白英,0,DIS,消渴,0
334,143543,202477,treat,MED,白英,0,SIG,补中益气,0
335,143543,148423,oname,MED,白英,0,MED,谷菜,0
336,143543,143562,oname,MED,白英,0,MED,白草,0
337,143543,14113,treat,MED,白英,0,BDP,春,0
338,146416,150880,oname,MED,苻,0,MED,鬼目,0
339,143596,147537,oname,MED,白蒿,0,MED,蘩,0
340,145848,134314,oname,MED,艾,0,MED,冰台,0
341,147537,147216,oname,MED,蘩,0,MED,蒡,0
342,147537,143152,oname,MED,蘩,0,MED,由胡,0
343,143152,144933,oname,MED,由胡,0,MED,繁母,0
344,144933,138317,oname,MED,繁母,0,MED,旁勃,0
345,143596,143817,oname,MED,白蒿,0,MED,皤蒿,0
346,148633,118017,treat,MED,赤箭,0,DIS,鬼精物,0
347,148633,113607,treat,MED,赤箭,0,DIS,蛊毒恶气,0
348,138083,149760,oname,MED,换督邮,0,MED,阎狗,0
349,138083,148633,oname,MED,换督邮,0,MED,赤箭,0
350,135337,142043,oname,MED,合离草,0,MED,独摇,0
351,135337,144443,oname,MED,合离草,0,MED,离母,0
352,136424,148634,oname,MED,天麻,0,MED,赤箭根,0
353,136492,91533,treat,MED,奄闾子,0,DIS,五脏瘀血,0
354,136492,112623,treat,MED,奄闾子,0,DIS,腹中水气,0
355,136492,111914,treat,MED,奄闾子,0,DIS,胪张留热,0
356,136492,81170,treat,MED,奄闾子,0,BEC,风寒湿痹,0
357,136492,252429,treat,MED,奄闾子,0,SYM,身体诸痛,0
358,136492,85107,treat,MED,奄闾子,0,CON,延年、不老,0
359,161676,135465,comp,PRE,析子,0,MED,味辛,0
360,161676,137857,comp,PRE,析子,0,MED,微温,0
361,161676,255092,treat,PRE,析子,0,SYM,除痹,0
362,161676,239346,treat,PRE,析子,0,SYM,益精光,0
363,161676,147357,oname,PRE,析子,0,MED,蔑析,0
364,161676,136197,oname,PRE,析子,0,MED,大蕺,0
365,161676,150767,oname,PRE,析子,0,MED,马辛,0
366,138957,138959,oname,MED,析,0,MED,析目,0
367,138957,146774,oname,MED,析,0,MED,荣冥,0
368,138957,137471,treat,MED,析,0,MED,干姜,0
369,138957,146297,treat,MED,析,0,MED,苦参,0
370,138957,146766,treat,MED,析,0,MED,荠实,0
371,138957,248166,treat,MED,析,0,SYM,腹胀,0
372,138957,136177,oname,MED,析,0,MED,大荠,0
373,146763,145426,oname,MED,荠,0,MED,老荠,0
374,147291,180970,treat,MED,蓍实,0,SIG,充肌肤,0
375,147291,243119,treat,MED,蓍实,0,SYM,聪慧,0
376,147291,211724,treat,MED,蓍实,0,SYM,先知,0
377,148651,111940,treat,MED,赤芝,0,DIS,胸中结,0
378,148651,239312,treat,MED,赤芝,0,SYM,益心气,0
379,148651,218925,treat,MED,赤芝,0,SYM,增智慧,0
380,148651,240954,treat,MED,赤芝,0,SYM,神仙,0
381,133139,148651,oname,MED,丹芝,0,MED,赤芝,0
382,151859,108653,treat,MED,黑芝,0,DIS,癃,0
383,151859,182139,treat,MED,黑芝,0,SIG,利水道,0
384,151859,239363,treat,MED,黑芝,0,SYM,益肾气,0
385,151859,203733,treat,MED,黑芝,0,SIG,通九窍,0
386,151859,243116,treat,MED,黑芝,0,SYM,聪察,0
387,150345,34864,treat,MED,青芝,0,BEC,味酸,0
388,150345,269052,treat,MED,青芝,0,VIS,补肝气,0
389,150345,187524,treat,MED,青芝,0,SIG,安精魂,0
390,150345,83725,treat,MED,青芝,0,CON,仁恕,0
391,150345,152020,oname,MED,青芝,0,MED,龙芝,0
392,143505,34825,treat,MED,白芝,0,BEC,味辛,0
393,143505,267787,treat,MED,白芝,0,VIS,益肺气,0
394,143505,203753,treat,MED,白芝,0,SIG,通利口鼻,0
395,143505,189050,treat,MED,白芝,0,SIG,强志意,0
396,143505,84174,treat,MED,白芝,0,CON,勇悍,0
397,143505,187536,treat,MED,白芝,0,SIG,安魄,0
398,143505,142303,oname,MED,白芝,0,MED,玉芝,0
399,144860,180818,treat,MED,紫芝,0,SIG,保神,0
400,144860,267780,treat,MED,紫芝,0,VIS,益精气,0
401,144860,10162,treat,MED,紫芝,0,BDP,坚筋骨,0
402,144860,138607,oname,MED,紫芝,0,MED,木芝,0
403,134188,7888,mapped_part,MED,六芝,0,BDP,六月,0
404,129129,163985,from,LIT,后汉书·华佗传,0,PRE,漆叶青面散,0
405,129632,22486,from,LIT,字书,0,BDP,面,0
406,95446,140523,treat,DIS,吕尚,0,MED,泽芝,0
407,148639,122191,mapped_part,MED,赤者,0,FOO,珊瑚,0
408,143472,120545,mapped_part,MED,白者,0,FOO,截肪,0
409,151851,140517,mapped_part,MED,黑者,0,MED,泽漆,0
410,150340,123297,mapped_part,MED,青者,0,FOO,翠羽,0
411,151649,123107,mapped_part,MED,黄者,0,FOO,紫金,0
412,134978,194751,treat,MED,卷柏,0,SIG,温,0
413,134978,27504,treat,MED,卷柏,0,BEC,五脏邪气,0
414,134978,221076,treat,MED,卷柏,0,SYM,女子阴中寒热痛,0
415,134978,110312,treat,MED,卷柏,0,DIS,绝子,0
416,134978,148484,oname,MED,卷柏,0,MED,豹足,0
417,134978,140291,oname,MED,卷柏,0,MED,求股,0
418,134978,132829,oname,MED,卷柏,0,MED,万岁,0
419,134978,144418,oname,MED,卷柏,0,MED,神枝、时,0
420,134978,133698,oname,MED,卷柏,0,MED,交时,0
421,147317,114231,treat,MED,蓝实,0,DIS,解诸毒,0
422,147317,102994,treat,MED,蓝实,0,DIS,杀蛊,0
423,147317,104417,treat,MED,蓝实,0,DIS,注鬼,0
424,147317,113768,treat,MED,蓝实,0,DIS,螫毒,0
425,147317,187054,treat,MED,蓝实,0,SIG,头不白,0
426,147311,120921,oname,MED,蓝,0,FOO,染青草,0
427,145924,90499,treat,MED,芎,0,DIS,中风入脑,0
428,145924,40254,treat,MED,芎,0,BEC,寒痹,0
429,145924,241559,treat,MED,芎,0,SYM,筋挛缓急,0
430,145924,98005,treat,MED,芎,0,DIS,妇人血闭无子,0
431,145924,150576,oname,MED,芎,0,MED,香果,0
432,145924,145574,oname,MED,芎,0,MED,胡,0
433,145924,12082,from,MED,芎,0,BDP,川谷,0
434,151356,129997,from,MED,麋芜,0,LIT,御览,0
435,146542,145925,oname,MED,茳蓠,0,MED,芎 苗,0
436,129769,150433,from,LIT,尔雅,0,MED,靳,0
437,117159,147077,treat,DIS,风热,0,MED,落石,0
438,237582,147077,treat,SYM,痈伤,0,MED,落石,0
439,214973,147077,treat,SYM,口干,0,MED,落石,0
440,264621,147077,treat,TNG,舌焦,0,MED,落石,0
